country,place_id,place,year,week,infected,infected_avg,infected_100k,infected_avg_100k,doses,doses_avg,fully_vaccinated,fully_vaccinated_avg,booster,booster_avg
Bulgaria,3,Габрово,2021,22,24,3,23,23,1721,287,1095,183,,
Bulgaria,3,Габрово,2021,23,14,2,13,13,1814,363,1267,253,,
Bulgaria,3,Габрово,2021,24,11,2,10,10,1144,191,832,139,,
Bulgaria,3,Габрово,2021,25,12,2,11,11,1106,221,810,162,,
Bulgaria,3,Габрово,2021,26,3,0,3,3,627,209,384,128,,
Bulgaria,3,Габрово,2021,27,3,0,3,3,1433,717,820,410,,
Bulgaria,3,Габрово,2021,28,6,1,6,6,891,178,443,89,,
Bulgaria,3,Габрово,2021,29,10,1,9,9,1121,280,666,167,,
Bulgaria,3,Габрово,2021,30,14,2,13,13,1141,228,693,139,,
Bulgaria,3,Габрово,2021,31,40,6,38,38,1119,160,639,91,,
Bulgaria,3,Габрово,2021,32,67,10,63,63,999,143,639,91,,
Bulgaria,3,Габрово,2021,33,96,14,91,91,1190,170,757,108,,
Bulgaria,3,Габрово,2021,34,159,23,150,150,1046,149,690,99,,
Bulgaria,3,Габрово,2021,35,175,25,165,165,1063,152,726,104,,
Bulgaria,3,Габрово,2021,36,202,29,191,191,809,116,549,78,,
Bulgaria,3,Габрово,2021,37,221,32,209,209,808,115,600,86,,
Bulgaria,3,Габрово,2021,38,240,34,227,227,733,105,548,78,,
Bulgaria,3,Габрово,2021,39,360,51,340,340,590,84,409,58,,
Bulgaria,3,Габрово,2021,40,379,54,358,358,412,69,227,38,,
Bulgaria,3,Габрово,2021,41,434,62,410,410,666,95,360,51,0,0
Bulgaria,3,Габрово,2021,42,522,75,493,493,1297,185,713,102,83,12
Bulgaria,3,Габрово,2021,43,613,88,579,579,814,204,467,117,48,12
Bulgaria,3,Габрово,2021,44,572,82,541,541,1522,217,730,104,178,25
Bulgaria,3,Габрово,2021,45,486,69,459,459,1522,217,789,113,318,45
Bulgaria,3,Габрово,2021,46,319,46,302,302,1866,267,1031,147,464,66
Bulgaria,3,Габрово,2021,47,301,43,285,285,1594,228,870,124,446,64
Bulgaria,3,Габрово,2021,48,249,36,235,235,1586,227,574,82,737,105
Bulgaria,3,Габрово,2021,49,220,31,208,208,1495,214,509,73,798,114
Bulgaria,3,Габрово,2021,50,157,22,148,148,1370,196,399,57,832,119
Bulgaria,3,Габрово,2021,51,121,17,114,114,994,142,363,52,504,72
Bulgaria,3,Габрово,2021,52,130,19,123,123,748,107,262,37,385,55
Bulgaria,3,Габрово,2022,1,388,55,367,367,2662,380,294,42,2114,302
Bulgaria,3,Габрово,2022,2,534,76,505,505,2586,369,252,36,2060,294
Bulgaria,3,Габрово,2022,3,982,140,928,928,1363,195,175,25,1057,151
Bulgaria,3,Габрово,2022,4,964,138,911,911,927,132,267,38,589,84
Bulgaria,3,Габрово,2022,5,878,125,830,830,837,120,325,46,453,65
Bulgaria,3,Габрово,2022,6,652,93,616,616,519,74,183,26,293,42
Bulgaria,3,Габрово,2022,7,457,65,432,432,346,49,129,18,194,28
Bulgaria,3,Габрово,2022,8,301,43,285,285,336,48,77,11,234,33
Bulgaria,3,Габрово,2022,9,146,21,138,138,155,22,58,8,90,13
Bulgaria,3,Габрово,2022,10,136,19,129,129,170,24,60,9,102,15
Bulgaria,3,Габрово,2022,11,117,17,111,111,142,20,46,7,95,14
Bulgaria,3,Габрово,2022,12,131,19,124,124,159,23,-75,-11,123,18
Bulgaria,3,Габрово,2022,13,115,16,109,109,139,20,40,6,91,13
Bulgaria,3,Габрово,2022,14,79,11,75,75,121,17,13,2,96,14
Bulgaria,3,Габрово,2022,15,66,9,62,62,138,20,15,2,113,16
Bulgaria,3,Габрово,2022,16,70,10,66,66,104,15,14,2,87,12
Bulgaria,3,Габрово,2022,17,64,9,60,60,116,17,18,3,81,12
Bulgaria,3,Габрово,2022,18,42,6,40,40,35,5,3,0,31,4
Bulgaria,3,Габрово,2022,19,26,4,25,25,101,14,18,3,74,11
Bulgaria,3,Габрово,2022,20,28,4,26,26,76,11,21,3,50,7
Bulgaria,3,Габрово,2022,21,24,3,23,23,41,7,2,0,36,6
Bulgaria,3,Габрово,2022,22,11,2,10,10,47,7,10,1,31,4
Bulgaria,3,Габрово,2022,23,19,3,18,18,24,4,3,1,18,3
Bulgaria,3,Габрово,2022,24,23,3,22,22,45,6,4,1,32,5
Bulgaria,3,Габрово,2022,25,44,6,42,42,29,5,5,1,19,3
Bulgaria,3,Габрово,2022,26,49,7,46,46,73,10,5,1,62,9
Bulgaria,3,Габрово,2022,27,37,5,35,35,217,31,-31971,-4567,-13244,-1892
Bulgaria,3,Габрово,2022,28,114,16,108,108,403,58,267,38,0,0
Bulgaria,3,Габрово,2022,29,148,21,140,140,415,59,273,39,0,0
Bulgaria,3,Габрово,2022,30,211,30,199,199,409,58,257,37,0,0
Bulgaria,3,Габрово,2022,31,164,23,155,155,286,41,176,25,0,0
Bulgaria,3,Габрово,2022,32,121,17,114,114,264,38,172,25,0,0
Bulgaria,3,Габрово,2022,33,130,19,123,123,300,43,181,26,0,0
Bulgaria,3,Габрово,2022,34,112,16,106,106,127,18,75,11,0,0
Bulgaria,3,Габрово,2022,35,98,14,93,93,111,16,67,10,0,0
Bulgaria,3,Габрово,2022,36,57,8,54,54,82,12,48,7,0,0
Bulgaria,3,Габрово,2022,37,46,7,43,43,108,15,70,10,0,0
Bulgaria,3,Габрово,2022,38,59,8,56,56,54,8,27,4,0,0
Bulgaria,3,Габрово,2022,39,72,10,68,68,174,25,131,19,0,0
Bulgaria,3,Габрово,2022,40,67,10,63,63,162,23,120,17,0,0
Bulgaria,3,Габрово,2022,41,78,11,74,74,123,18,-1439,-206,0,0
Bulgaria,3,Габрово,2022,42,115,16,109,109,127,18,121,17,0,0
Bulgaria,3,Габрово,2022,43,115,16,109,109,138,20,134,19,0,0
Bulgaria,3,Габрово,2022,44,106,15,100,100,97,14,95,14,0,0
Bulgaria,3,Габрово,2022,45,61,9,58,58,68,10,64,9,0,0
Bulgaria,3,Габрово,2022,46,64,9,60,60,76,11,72,10,0,0
Bulgaria,3,Габрово,2022,47,46,7,43,43,60,9,58,8,0,0
Bulgaria,3,Габрово,2022,48,30,4,28,28,62,9,61,9,0,0
Bulgaria,3,Габрово,2022,49,34,5,32,32,61,10,55,9,0,0
Bulgaria,3,Габрово,2022,50,21,3,20,20,63,9,58,8,0,0
Bulgaria,3,Габрово,2022,51,23,3,22,22,28,4,23,3,0,0
Bulgaria,3,Габрово,2022,52,32,5,30,30,3,0,2,0,0,0
Bulgaria,3,Габрово,2023,1,17,2,16,16,11,2,8,1,0,0
Bulgaria,3,Габрово,2023,2,19,3,18,18,9,2,7,1,0,0
Bulgaria,3,Габрово,2023,3,8,1,8,8,11,2,11,2,0,0
Bulgaria,3,Габрово,2023,4,5,1,5,5,0,0,0,0,0,0
Bulgaria,3,Габрово,2023,5,3,0,3,3,10,3,5,1,0,0
Bulgaria,3,Габрово,2023,6,2,0,2,2,4,1,0,0,0,0
Bulgaria,3,Габрово,2023,7,2,0,2,2,5,1,4,1,0,0
Bulgaria,3,Габрово,2023,8,4,1,4,4,14,4,7,2,0,0
Bulgaria,3,Габрово,2023,9,5,1,5,5,1,0,0,0,0,0
Bulgaria,3,Габрово,2023,10,23,3,22,22,5,1,4,1,0,0
Bulgaria,3,Габрово,2023,11,14,2,13,13,2,0,0,0,0,0
Bulgaria,3,Габрово,2023,12,30,4,28,28,1,1,0,0,0,0
Bulgaria,3,Габрово,2023,13,44,6,42,42,6,1,4,1,0,0
Bulgaria,3,Габрово,2023,14,41,6,39,39,9,2,8,1,0,0
Bulgaria,3,Габрово,2023,15,37,5,35,35,3,1,1,0,0,0
Bulgaria,3,Габрово,2023,16,41,6,39,39,3,1,0,0,0,0
Bulgaria,3,Габрово,2023,17,17,6,16,37,0,0,0,0,0,0
Bulgaria,14,Добрич,2020,24,1,0,1,1,,,,,,
Bulgaria,14,Добрич,2020,25,4,1,2,2,,,,,,
Bulgaria,14,Добрич,2020,26,1,0,1,1,,,,,,
Bulgaria,14,Добрич,2020,27,3,0,2,2,,,,,,
Bulgaria,14,Добрич,2020,28,32,5,19,19,,,,,,
Bulgaria,14,Добрич,2020,29,56,8,33,33,,,,,,
Bulgaria,14,Добрич,2020,30,92,13,54,54,,,,,,
Bulgaria,14,Добрич,2020,31,127,18,75,75,,,,,,
Bulgaria,14,Добрич,2020,32,125,18,73,73,,,,,,
Bulgaria,14,Добрич,2020,33,87,12,51,51,,,,,,
Bulgaria,14,Добрич,2020,34,97,14,57,57,,,,,,
Bulgaria,14,Добрич,2020,35,63,9,37,37,,,,,,
Bulgaria,14,Добрич,2020,36,37,5,22,22,,,,,,
Bulgaria,14,Добрич,2020,37,22,3,13,13,,,,,,
Bulgaria,14,Добрич,2020,38,16,2,9,9,,,,,,
Bulgaria,14,Добрич,2020,39,21,3,12,12,,,,,,
Bulgaria,14,Добрич,2020,40,27,4,16,16,,,,,,
Bulgaria,14,Добрич,2020,41,61,9,36,36,,,,,,
Bulgaria,14,Добрич,2020,42,47,7,28,28,,,,,,
Bulgaria,14,Добрич,2020,43,52,7,31,31,,,,,,
Bulgaria,14,Добрич,2020,44,97,14,57,57,,,,,,
Bulgaria,14,Добрич,2020,45,158,23,93,93,,,,,,
Bulgaria,14,Добрич,2020,46,217,31,127,127,,,,,,
Bulgaria,14,Добрич,2020,47,478,68,281,281,,,,,,
Bulgaria,14,Добрич,2020,48,337,48,198,198,,,,,,
Bulgaria,14,Добрич,2020,49,319,46,187,187,,,,,,
Bulgaria,14,Добрич,2020,50,366,52,215,215,,,,,,
Bulgaria,14,Добрич,2020,51,265,38,156,156,,,,,,
Bulgaria,14,Добрич,2020,52,207,30,122,122,,,,,,
Bulgaria,14,Добрич,2020,53,143,20,84,84,,,,,,
Bulgaria,14,Добрич,2021,1,144,21,85,85,,,,,,
Bulgaria,14,Добрич,2021,2,74,11,43,43,,,,,,
Bulgaria,14,Добрич,2021,3,38,5,22,22,,,,,,
Bulgaria,14,Добрич,2021,4,33,5,19,19,,,,,,
Bulgaria,14,Добрич,2021,5,29,4,17,17,42,21,,,,
Bulgaria,14,Добрич,2021,6,40,6,23,23,498,83,0,0,,
Bulgaria,14,Добрич,2021,7,88,13,52,52,439,63,113,16,,
Bulgaria,14,Добрич,2021,8,131,19,77,77,1445,241,25,5,,
Bulgaria,14,Добрич,2021,9,159,23,93,93,1536,219,383,55,,
Bulgaria,14,Добрич,2021,10,258,37,151,151,611,87,108,15,,
Bulgaria,14,Добрич,2021,11,426,61,250,250,469,67,95,14,,
Bulgaria,14,Добрич,2021,12,518,74,304,304,1181,169,471,67,,
Bulgaria,14,Добрич,2021,13,556,79,326,326,1219,174,101,14,,
Bulgaria,14,Добрич,2021,14,516,74,303,303,798,114,317,45,,
Bulgaria,14,Добрич,2021,15,454,65,267,267,1047,150,91,13,,
Bulgaria,14,Добрич,2021,16,331,47,194,194,1477,211,473,68,,
Bulgaria,14,Добрич,2021,17,216,31,127,127,1636,234,799,114,,
Bulgaria,14,Добрич,2021,18,109,16,64,64,1573,225,1008,144,,
Bulgaria,14,Добрич,2021,19,104,15,61,61,3739,534,2283,326,,
Bulgaria,14,Добрич,2021,20,66,9,39,39,3307,472,1529,218,,
Bulgaria,14,Добрич,2021,21,36,5,21,21,1983,331,768,128,,
Bulgaria,14,Добрич,2021,22,27,4,16,16,2596,519,1781,356,,
Bulgaria,14,Добрич,2021,23,19,3,11,11,3294,659,2274,455,,
Bulgaria,14,Добрич,2021,24,25,4,15,15,2259,377,1561,260,,
Bulgaria,14,Добрич,2021,25,13,2,8,8,1793,359,1192,238,,
Bulgaria,14,Добрич,2021,26,4,1,2,2,703,703,420,420,,
Bulgaria,14,Добрич,2021,27,7,1,4,4,1479,370,861,215,,
Bulgaria,14,Добрич,2021,28,8,1,5,5,1476,369,884,221,,
Bulgaria,14,Добрич,2021,29,7,1,4,4,1499,250,887,148,,
Bulgaria,14,Добрич,2021,30,35,5,21,21,1553,259,1036,173,,
Bulgaria,14,Добрич,2021,31,90,13,53,53,1567,224,924,132,,
Bulgaria,14,Добрич,2021,32,84,12,49,49,1446,207,933,133,,
Bulgaria,14,Добрич,2021,33,134,19,79,79,1477,211,1006,144,,
Bulgaria,14,Добрич,2021,34,160,23,94,94,1572,225,1018,145,,
Bulgaria,14,Добрич,2021,35,180,26,106,106,1590,227,1009,144,,
Bulgaria,14,Добрич,2021,36,144,21,85,85,1190,170,798,114,,
Bulgaria,14,Добрич,2021,37,202,29,119,119,1324,189,950,136,,
Bulgaria,14,Добрич,2021,38,238,34,140,140,950,136,694,99,,
Bulgaria,14,Добрич,2021,39,318,45,187,187,1039,148,753,108,,
Bulgaria,14,Добрич,2021,40,392,56,230,230,559,93,372,62,,
Bulgaria,14,Добрич,2021,41,458,65,269,269,845,121,529,76,0,0
Bulgaria,14,Добрич,2021,42,541,77,318,318,1918,274,955,136,69,10
Bulgaria,14,Добрич,2021,43,575,82,338,338,1331,333,586,147,40,10
Bulgaria,14,Добрич,2021,44,526,75,309,309,2413,345,1090,156,111,16
Bulgaria,14,Добрич,2021,45,445,64,261,261,2317,331,1335,191,185,26
Bulgaria,14,Добрич,2021,46,328,47,193,193,2915,416,2018,288,301,43
Bulgaria,14,Добрич,2021,47,312,45,183,183,2622,375,1565,224,432,62
Bulgaria,14,Добрич,2021,48,301,43,177,177,2203,315,1213,173,531,76
Bulgaria,14,Добрич,2021,49,213,30,125,125,2009,287,871,124,801,114
Bulgaria,14,Добрич,2021,50,120,17,70,70,2175,311,880,126,894,128
Bulgaria,14,Добрич,2021,51,117,17,69,69,1454,208,637,91,577,82
Bulgaria,14,Добрич,2021,52,150,21,88,88,783,112,368,53,328,47
Bulgaria,14,Добрич,2022,1,343,49,201,201,2984,426,693,99,1954,279
Bulgaria,14,Добрич,2022,2,418,60,245,245,3785,541,522,75,2822,403
Bulgaria,14,Добрич,2022,3,875,125,514,514,2559,366,300,43,1899,271
Bulgaria,14,Добрич,2022,4,1081,154,635,635,1715,245,388,55,1125,161
Bulgaria,14,Добрич,2022,5,1027,147,603,603,1127,161,476,68,546,78
Bulgaria,14,Добрич,2022,6,872,125,512,512,1082,155,434,62,551,79
Bulgaria,14,Добрич,2022,7,706,101,415,415,731,104,283,40,390,56
Bulgaria,14,Добрич,2022,8,567,81,333,333,548,78,194,28,320,46
Bulgaria,14,Добрич,2022,9,320,46,188,188,256,37,100,14,132,19
Bulgaria,14,Добрич,2022,10,361,52,212,212,308,44,107,15,186,27
Bulgaria,14,Добрич,2022,11,311,44,183,183,244,35,74,11,157,22
Bulgaria,14,Добрич,2022,12,277,40,163,163,138,20,-130,-19,82,12
Bulgaria,14,Добрич,2022,13,190,27,112,112,85,12,19,3,60,9
Bulgaria,14,Добрич,2022,14,115,16,68,68,136,19,34,5,89,13
Bulgaria,14,Добрич,2022,15,97,14,57,57,181,30,28,5,134,22
Bulgaria,14,Добрич,2022,16,74,11,43,43,56,8,11,2,41,6
Bulgaria,14,Добрич,2022,17,49,7,29,29,83,17,17,3,62,12
Bulgaria,14,Добрич,2022,18,28,4,16,16,44,6,16,2,20,3
Bulgaria,14,Добрич,2022,19,19,3,11,11,100,20,22,4,74,15
Bulgaria,14,Добрич,2022,20,12,2,7,7,39,8,11,2,25,5
Bulgaria,14,Добрич,2022,21,13,2,8,8,42,7,13,2,28,5
Bulgaria,14,Добрич,2022,22,7,1,4,4,33,5,3,0,28,4
Bulgaria,14,Добрич,2022,23,12,2,7,7,22,4,3,1,19,3
Bulgaria,14,Добрич,2022,24,15,2,9,9,33,5,4,1,24,3
Bulgaria,14,Добрич,2022,25,32,5,19,19,60,9,10,1,43,6
Bulgaria,14,Добрич,2022,26,69,10,41,41,61,9,8,1,52,7
Bulgaria,14,Добрич,2022,27,126,18,74,74,200,29,-45907,-6558,-15259,-2180
Bulgaria,14,Добрич,2022,28,139,20,82,82,339,48,200,29,0,0
Bulgaria,14,Добрич,2022,29,195,28,115,115,194,28,100,14,0,0
Bulgaria,14,Добрич,2022,30,228,33,134,134,449,64,234,33,0,0
Bulgaria,14,Добрич,2022,31,194,28,114,114,244,35,134,19,0,0
Bulgaria,14,Добрич,2022,32,176,25,103,103,248,35,102,15,0,0
Bulgaria,14,Добрич,2022,33,142,20,83,83,189,27,100,14,0,0
Bulgaria,14,Добрич,2022,34,97,14,57,57,97,14,39,6,0,0
Bulgaria,14,Добрич,2022,35,64,9,38,38,126,18,38,5,0,0
Bulgaria,14,Добрич,2022,36,53,8,31,31,132,19,51,7,0,0
Bulgaria,14,Добрич,2022,37,35,5,21,21,127,21,67,11,0,0
Bulgaria,14,Добрич,2022,38,42,6,25,25,131,26,65,13,0,0
Bulgaria,14,Добрич,2022,39,34,5,20,20,122,17,61,9,0,0
Bulgaria,14,Добрич,2022,40,44,6,26,26,89,13,58,8,0,0
Bulgaria,14,Добрич,2022,41,43,6,25,25,115,16,-877,-125,0,0
Bulgaria,14,Добрич,2022,42,52,7,31,31,88,13,72,10,0,0
Bulgaria,14,Добрич,2022,43,49,7,29,29,65,9,61,9,0,0
Bulgaria,14,Добрич,2022,44,62,9,36,36,53,8,41,6,0,0
Bulgaria,14,Добрич,2022,45,44,6,26,26,93,13,86,12,0,0
Bulgaria,14,Добрич,2022,46,27,4,16,16,67,10,67,10,0,0
Bulgaria,14,Добрич,2022,47,21,3,12,12,74,12,70,12,0,0
Bulgaria,14,Добрич,2022,48,22,3,13,13,38,6,37,6,0,0
Bulgaria,14,Добрич,2022,49,23,3,14,14,61,10,56,9,0,0
Bulgaria,14,Добрич,2022,50,24,3,14,14,24,3,24,3,0,0
Bulgaria,14,Добрич,2022,51,13,2,8,8,18,3,14,2,0,0
Bulgaria,14,Добрич,2022,52,6,1,4,4,1,0,0,0,0,0
Bulgaria,14,Добрич,2023,1,8,1,5,5,21,5,18,5,0,0
Bulgaria,14,Добрич,2023,2,7,1,4,4,23,5,19,4,0,0
Bulgaria,14,Добрич,2023,3,5,1,3,3,18,4,16,3,0,0
Bulgaria,14,Добрич,2023,4,1,0,1,1,14,5,12,4,0,0
Bulgaria,14,Добрич,2023,5,1,0,1,1,2,1,1,1,0,0
Bulgaria,14,Добрич,2023,6,0,0,0,0,14,3,10,2,0,0
Bulgaria,14,Добрич,2023,7,1,0,1,1,6,2,3,1,0,0
Bulgaria,14,Добрич,2023,8,4,1,2,2,5,1,2,1,0,0
Bulgaria,14,Добрич,2023,9,12,2,7,7,6,1,4,1,0,0
Bulgaria,14,Добрич,2023,10,63,9,37,37,12,2,10,2,0,0
Bulgaria,14,Добрич,2023,11,20,3,12,12,11,2,3,1,0,0
Bulgaria,14,Добрич,2023,12,14,2,8,8,7,7,6,6,0,0
Bulgaria,14,Добрич,2023,13,16,2,9,9,8,2,6,1,0,0
Bulgaria,14,Добрич,2023,14,17,2,10,10,9,2,0,0,0,0
Bulgaria,14,Добрич,2023,15,11,2,6,6,6,1,5,1,0,0
Bulgaria,14,Добрич,2023,16,16,2,9,9,6,2,4,1,0,0
Bulgaria,14,Добрич,2023,17,6,2,4,8,1,1,0,0,0,0
Bulgaria,23,Кърджали,2020,24,15,2,9,9,,,,,,
Bulgaria,23,Кърджали,2020,25,13,2,8,8,,,,,,
Bulgaria,23,Кърджали,2020,26,9,1,6,6,,,,,,
Bulgaria,23,Кърджали,2020,27,9,1,6,6,,,,,,
Bulgaria,23,Кърджали,2020,28,22,3,14,14,,,,,,
Bulgaria,23,Кърджали,2020,29,12,2,7,7,,,,,,
Bulgaria,23,Кърджали,2020,30,19,3,12,12,,,,,,
Bulgaria,23,Кърджали,2020,31,18,3,11,11,,,,,,
Bulgaria,23,Кърджали,2020,32,12,2,7,7,,,,,,
Bulgaria,23,Кърджали,2020,33,5,1,3,3,,,,,,
Bulgaria,23,Кърджали,2020,34,18,3,11,11,,,,,,
Bulgaria,23,Кърджали,2020,35,11,2,7,7,,,,,,
Bulgaria,23,Кърджали,2020,36,15,2,9,9,,,,,,
Bulgaria,23,Кърджали,2020,37,40,6,25,25,,,,,,
Bulgaria,23,Кърджали,2020,38,30,4,19,19,,,,,,
Bulgaria,23,Кърджали,2020,39,12,2,7,7,,,,,,
Bulgaria,23,Кърджали,2020,40,49,7,30,30,,,,,,
Bulgaria,23,Кърджали,2020,41,64,9,40,40,,,,,,
Bulgaria,23,Кърджали,2020,42,101,14,63,63,,,,,,
Bulgaria,23,Кърджали,2020,43,184,26,114,114,,,,,,
Bulgaria,23,Кърджали,2020,44,235,34,146,146,,,,,,
Bulgaria,23,Кърджали,2020,45,171,24,106,106,,,,,,
Bulgaria,23,Кърджали,2020,46,123,18,77,77,,,,,,
Bulgaria,23,Кърджали,2020,47,95,14,59,59,,,,,,
Bulgaria,23,Кърджали,2020,48,79,11,49,49,,,,,,
Bulgaria,23,Кърджали,2020,49,106,15,66,66,,,,,,
Bulgaria,23,Кърджали,2020,50,122,17,76,76,,,,,,
Bulgaria,23,Кърджали,2020,51,114,16,71,71,,,,,,
Bulgaria,23,Кърджали,2020,52,76,11,47,47,,,,,,
Bulgaria,23,Кърджали,2020,53,61,9,38,38,,,,,,
Bulgaria,23,Кърджали,2021,1,100,14,62,62,,,,,,
Bulgaria,23,Кърджали,2021,2,64,9,40,40,,,,,,
Bulgaria,23,Кърджали,2021,3,53,8,33,33,,,,,,
Bulgaria,23,Кърджали,2021,4,83,12,52,52,,,,,,
Bulgaria,23,Кърджали,2021,5,70,10,44,44,24,12,,,,
Bulgaria,23,Кърджали,2021,6,49,7,30,30,150,25,0,0,,
Bulgaria,23,Кърджали,2021,7,46,7,29,29,606,101,123,21,,
Bulgaria,23,Кърджали,2021,8,72,10,45,45,1595,266,18,4,,
Bulgaria,23,Кърджали,2021,9,96,14,60,60,1604,267,149,25,,
Bulgaria,23,Кърджали,2021,10,149,21,93,93,1046,149,152,22,,
Bulgaria,23,Кърджали,2021,11,224,32,139,139,151,22,117,17,,
Bulgaria,23,Кърджали,2021,12,254,36,158,158,1087,155,452,65,,
Bulgaria,23,Кърджали,2021,13,352,50,219,219,809,116,222,32,,
Bulgaria,23,Кърджали,2021,14,313,45,195,195,1002,143,27,4,,
Bulgaria,23,Кърджали,2021,15,234,33,146,146,1203,172,183,26,,
Bulgaria,23,Кърджали,2021,16,207,30,129,129,1353,193,478,68,,
Bulgaria,23,Кърджали,2021,17,106,15,66,66,2064,295,1054,151,,
Bulgaria,23,Кърджали,2021,18,56,8,35,35,2826,404,1579,226,,
Bulgaria,23,Кърджали,2021,19,49,7,30,30,3328,555,2138,356,,
Bulgaria,23,Кърджали,2021,20,69,10,43,43,3264,466,1784,255,,
Bulgaria,23,Кърджали,2021,21,29,4,18,18,2756,551,1561,312,,
Bulgaria,23,Кърджали,2021,22,16,2,10,10,2500,500,1462,292,,
Bulgaria,23,Кърджали,2021,23,11,2,7,7,2831,708,1714,429,,
Bulgaria,23,Кърджали,2021,24,18,3,11,11,2430,608,1476,369,,
Bulgaria,23,Кърджали,2021,25,15,2,9,9,1989,497,1057,264,,
Bulgaria,23,Кърджали,2021,26,6,1,4,4,2124,531,1564,391,,
Bulgaria,23,Кърджали,2021,27,1,0,1,1,541,541,347,347,,
Bulgaria,23,Кърджали,2021,28,4,1,2,2,3457,1729,2213,1107,,
Bulgaria,23,Кърджали,2021,29,15,2,9,9,1386,231,819,137,,
Bulgaria,23,Кърджали,2021,30,4,1,2,2,1585,528,950,317,,
Bulgaria,23,Кърджали,2021,31,37,5,23,23,1639,234,977,140,,
Bulgaria,23,Кърджали,2021,32,60,9,37,37,1502,215,872,125,,
Bulgaria,23,Кърджали,2021,33,113,16,70,70,1684,281,988,165,,
Bulgaria,23,Кърджали,2021,34,142,20,88,88,1785,255,926,132,,
Bulgaria,23,Кърджали,2021,35,147,21,91,91,2395,342,1040,149,,
Bulgaria,23,Кърджали,2021,36,106,15,66,66,2151,307,1025,146,,
Bulgaria,23,Кърджали,2021,37,115,16,72,72,1856,265,1020,146,,
Bulgaria,23,Кърджали,2021,38,90,13,56,56,1995,285,1495,214,,
Bulgaria,23,Кърджали,2021,39,82,12,51,51,1830,261,1335,191,,
Bulgaria,23,Кърджали,2021,40,94,13,58,58,861,144,601,100,,
Bulgaria,23,Кърджали,2021,41,108,15,67,67,1076,154,694,99,0,0
Bulgaria,23,Кърджали,2021,42,164,23,102,102,2338,334,1141,163,84,12
Bulgaria,23,Кърджали,2021,43,196,28,122,122,1214,304,527,132,23,6
Bulgaria,23,Кърджали,2021,44,212,30,132,132,2052,293,937,134,118,17
Bulgaria,23,Кърджали,2021,45,169,24,105,105,2202,315,1288,184,188,27
Bulgaria,23,Кърджали,2021,46,157,22,98,98,2703,386,1804,258,269,38
Bulgaria,23,Кърджали,2021,47,165,24,103,103,2226,318,1275,182,388,55
Bulgaria,23,Кърджали,2021,48,131,19,81,81,2214,316,908,130,755,108
Bulgaria,23,Кърджали,2021,49,120,17,75,75,1928,275,785,112,714,102
Bulgaria,23,Кърджали,2021,50,62,9,39,39,1603,229,687,98,588,84
Bulgaria,23,Кърджали,2021,51,45,6,28,28,1696,242,681,97,674,96
Bulgaria,23,Кърджали,2021,52,88,13,55,55,1315,188,565,81,522,75
Bulgaria,23,Кърджали,2022,1,136,19,85,85,3460,494,652,93,2278,325
Bulgaria,23,Кърджали,2022,2,170,24,106,106,2459,351,507,72,1652,236
Bulgaria,23,Кърджали,2022,3,346,49,215,215,2057,294,344,49,1423,203
Bulgaria,23,Кърджали,2022,4,481,69,299,299,1319,188,532,76,673,96
Bulgaria,23,Кърджали,2022,5,497,71,309,309,1000,143,348,50,569,81
Bulgaria,23,Кърджали,2022,6,371,53,231,231,892,127,333,48,451,64
Bulgaria,23,Кърджали,2022,7,202,29,126,126,623,89,212,30,339,48
Bulgaria,23,Кърджали,2022,8,114,16,71,71,612,87,166,24,412,59
Bulgaria,23,Кърджали,2022,9,81,12,50,50,337,48,105,15,200,29
Bulgaria,23,Кърджали,2022,10,87,12,54,54,271,39,104,15,162,23
Bulgaria,23,Кърджали,2022,11,47,7,29,29,258,37,94,13,154,22
Bulgaria,23,Кърджали,2022,12,47,7,29,29,217,31,-119,-17,151,22
Bulgaria,23,Кърджали,2022,13,64,9,40,40,192,27,38,5,140,20
Bulgaria,23,Кърджали,2022,14,44,6,27,27,171,24,31,4,132,19
Bulgaria,23,Кърджали,2022,15,49,7,30,30,180,26,31,4,136,19
Bulgaria,23,Кърджали,2022,16,30,4,19,19,103,15,16,2,80,11
Bulgaria,23,Кърджали,2022,17,27,4,17,17,74,11,14,2,53,8
Bulgaria,23,Кърджали,2022,18,15,2,9,9,50,8,12,2,33,6
Bulgaria,23,Кърджали,2022,19,26,4,16,16,65,9,13,2,44,6
Bulgaria,23,Кърджали,2022,20,16,2,10,10,34,6,10,2,21,4
Bulgaria,23,Кърджали,2022,21,11,2,7,7,25,4,7,1,16,2
Bulgaria,23,Кърджали,2022,22,12,2,7,7,30,5,8,1,19,3
Bulgaria,23,Кърджали,2022,23,7,1,4,4,43,6,14,2,29,4
Bulgaria,23,Кърджали,2022,24,4,1,2,2,17,4,2,1,10,3
Bulgaria,23,Кърджали,2022,25,8,1,5,5,29,4,4,1,21,3
Bulgaria,23,Кърджали,2022,26,26,4,16,16,66,11,7,1,55,9
Bulgaria,23,Кърджали,2022,27,51,7,32,32,110,16,-48007,-6858,-13698,-1957
Bulgaria,23,Кърджали,2022,28,82,12,51,51,162,23,86,12,0,0
Bulgaria,23,Кърджали,2022,29,164,23,102,102,159,23,91,13,0,0
Bulgaria,23,Кърджали,2022,30,168,24,104,104,155,22,70,10,0,0
Bulgaria,23,Кърджали,2022,31,182,26,113,113,115,16,40,6,0,0
