country,place_id,place,infected,infected_avg,infected_avg_100k,doses,doses_avg,fully_vaccinated,fully_vaccinated_avg,booster,booster_avg,date
Bulgaria,32,Търговище,203,15,185,,,,,,,2020-12-14
Bulgaria,32,Търговище,189,14,172,,,,,,,2020-12-28
Bulgaria,32,Търговище,101,7,92,,,,,,,2021-01-11
Bulgaria,32,Търговище,41,3,37,,,,,,,2021-01-25
Bulgaria,32,Търговище,33,2,30,0,0,,,,,2021-02-08
Bulgaria,32,Търговище,28,2,25,636,53,71,9,,,2021-02-22
Bulgaria,32,Търговище,51,4,46,2675,223,313,28,,,2021-03-08
Bulgaria,32,Търговище,176,13,160,1610,115,561,40,,,2021-03-22
Bulgaria,32,Търговище,454,32,413,1606,115,696,50,,,2021-04-05
Bulgaria,32,Търговище,399,29,363,1671,119,184,13,,,2021-04-19
Bulgaria,32,Търговище,298,21,271,2281,163,1015,73,,,2021-05-03
Bulgaria,32,Търговище,165,12,150,3507,270,2849,219,,,2021-05-17
Bulgaria,32,Търговище,76,5,69,2590,199,1466,113,,,2021-05-31
Bulgaria,32,Търговище,34,2,31,2256,251,1486,165,,,2021-06-14
Bulgaria,32,Търговище,16,1,15,1652,236,900,129,,,2021-06-28
Bulgaria,32,Търговище,10,1,9,1484,212,830,119,,,2021-07-12
Bulgaria,32,Търговище,20,1,18,1494,125,839,70,,,2021-07-26
Bulgaria,32,Търговище,64,5,58,1424,110,724,56,,,2021-08-09
Bulgaria,32,Търговище,271,19,246,1528,109,727,52,,,2021-08-23
Bulgaria,32,Търговище,642,46,583,1692,121,909,65,,,2021-09-06
Bulgaria,32,Търговище,467,33,424,1494,107,903,65,,,2021-09-20
Bulgaria,32,Търговище,407,29,370,965,69,628,45,,,2021-10-04
Bulgaria,32,Търговище,369,26,335,828,64,421,32,0,0,2021-10-18
Bulgaria,32,Търговище,555,40,504,1414,129,472,43,141,13,2021-11-01
Bulgaria,32,Търговище,457,33,415,2193,157,998,71,293,21,2021-11-15
Bulgaria,32,Търговище,358,26,325,2845,203,1430,102,782,56,2021-11-29
Bulgaria,32,Търговище,334,24,304,2292,164,810,58,1012,72,2021-12-13
Bulgaria,32,Търговище,218,16,198,1932,138,629,45,962,69,2021-12-27
Bulgaria,32,Търговище,279,20,254,2267,162,517,37,1371,98,2022-01-10
Bulgaria,32,Търговище,510,36,464,3577,256,397,28,2655,190,2022-01-24
Bulgaria,32,Търговище,937,67,852,1568,112,546,39,804,57,2022-02-07
Bulgaria,32,Търговище,1155,83,1050,874,62,372,27,403,29,2022-02-21
Bulgaria,32,Търговище,597,43,543,412,29,164,12,209,15,2022-03-07
Bulgaria,32,Търговище,337,24,306,233,17,89,6,129,9,2022-03-21
Bulgaria,32,Търговище,244,17,222,133,10,14,1,83,6,2022-04-04
Bulgaria,22,Хасково,7,1,5,,,,,,,2020-06-15
Bulgaria,22,Хасково,1,0,0,,,,,,,2020-06-29
Bulgaria,22,Хасково,8,1,4,,,,,,,2020-07-13
Bulgaria,22,Хасково,28,2,13,,,,,,,2020-07-27
Bulgaria,22,Хасково,32,2,14,,,,,,,2020-08-10
Bulgaria,22,Хасково,41,3,18,,,,,,,2020-08-24
Bulgaria,22,Хасково,56,4,25,,,,,,,2020-09-07
Bulgaria,22,Хасково,36,3,16,,,,,,,2020-09-21
Bulgaria,22,Хасково,32,2,14,,,,,,,2020-10-05
Bulgaria,22,Хасково,116,8,52,,,,,,,2020-10-19
Bulgaria,22,Хасково,337,24,151,,,,,,,2020-11-02
Bulgaria,22,Хасково,656,47,293,,,,,,,2020-11-16
Bulgaria,22,Хасково,950,68,425,,,,,,,2020-11-30
Bulgaria,22,Хасково,898,64,402,,,,,,,2020-12-14
Bulgaria,22,Хасково,609,44,272,,,,,,,2020-12-28
Bulgaria,22,Хасково,331,24,148,,,,,,,2021-01-11
Bulgaria,22,Хасково,250,18,112,,,,,,,2021-01-25
Bulgaria,22,Хасково,352,25,157,0,0,,,,,2021-02-08
Bulgaria,22,Хасково,473,34,212,1043,80,68,9,,,2021-02-22
Bulgaria,22,Хасково,747,53,334,5299,379,369,28,,,2021-03-08
Bulgaria,22,Хасково,1131,81,506,1671,119,362,26,,,2021-03-22
Bulgaria,22,Хасково,1161,83,519,3820,294,1390,107,,,2021-04-05
Bulgaria,22,Хасково,861,62,385,4970,355,737,53,,,2021-04-19
Bulgaria,22,Хасково,416,30,186,4409,339,2138,164,,,2021-05-03
Bulgaria,22,Хасково,165,12,74,9004,643,7037,503,,,2021-05-17
Bulgaria,22,Хасково,85,6,38,5300,379,3102,222,,,2021-05-31
Bulgaria,22,Хасково,51,4,23,5406,451,3442,287,,,2021-06-14
Bulgaria,22,Хасково,21,2,9,3723,532,2562,366,,,2021-06-28
Bulgaria,22,Хасково,17,1,8,2613,373,1679,240,,,2021-07-12
Bulgaria,22,Хасково,31,2,14,3352,335,1796,180,,,2021-07-26
Bulgaria,22,Хасково,119,9,53,3062,219,1655,118,,,2021-08-09
Bulgaria,22,Хасково,442,32,198,2925,209,1503,107,,,2021-08-23
Bulgaria,22,Хасково,716,51,320,3521,252,1920,137,,,2021-09-06
Bulgaria,22,Хасково,566,40,253,2900,207,1901,136,,,2021-09-20
Bulgaria,22,Хасково,536,38,240,2632,188,1774,127,,,2021-10-04
Bulgaria,22,Хасково,589,42,263,1797,138,1088,84,0,0,2021-10-18
Bulgaria,22,Хасково,1220,87,546,3226,293,1511,137,163,15,2021-11-01
Bulgaria,22,Хасково,1381,99,618,4842,346,2474,177,478,34,2021-11-15
Bulgaria,22,Хасково,1135,81,508,5373,384,2925,209,1137,81,2021-11-29
Bulgaria,22,Хасково,829,59,371,5444,389,2204,157,2179,156,2021-12-13
Bulgaria,22,Хасково,623,45,279,3932,281,1381,99,1984,142,2021-12-27
Bulgaria,22,Хасково,1035,74,463,5452,389,1170,84,3684,263,2022-01-10
Bulgaria,22,Хасково,1879,134,840,7072,505,872,62,5350,382,2022-01-24
Bulgaria,22,Хасково,2959,211,1323,3098,221,987,71,1872,134,2022-02-07
Bulgaria,22,Хасково,1864,133,834,1920,137,687,49,1085,78,2022-02-21
Bulgaria,22,Хасково,748,53,334,869,62,276,20,550,39,2022-03-07
Bulgaria,22,Хасково,505,36,226,660,47,196,14,445,32,2022-03-21
Bulgaria,22,Хасково,535,38,239,375,27,-150,-11,258,18,2022-04-04
Bulgaria,15,Шумен,56,7,57,,,,,,,2020-06-15
Bulgaria,15,Шумен,56,4,33,,,,,,,2020-06-29
Bulgaria,15,Шумен,24,2,14,,,,,,,2020-07-13
Bulgaria,15,Шумен,17,1,10,,,,,,,2020-07-27
Bulgaria,15,Шумен,23,2,13,,,,,,,2020-08-10
Bulgaria,15,Шумен,61,4,36,,,,,,,2020-08-24
Bulgaria,15,Шумен,36,3,21,,,,,,,2020-09-07
Bulgaria,15,Шумен,33,2,19,,,,,,,2020-09-21
Bulgaria,15,Шумен,62,4,36,,,,,,,2020-10-05
Bulgaria,15,Шумен,246,18,143,,,,,,,2020-10-19
Bulgaria,15,Шумен,695,50,405,,,,,,,2020-11-02
Bulgaria,15,Шумен,874,62,509,,,,,,,2020-11-16
Bulgaria,15,Шумен,819,59,477,,,,,,,2020-11-30
Bulgaria,15,Шумен,689,49,401,,,,,,,2020-12-14
Bulgaria,15,Шумен,411,29,239,,,,,,,2020-12-28
Bulgaria,15,Шумен,312,22,182,,,,,,,2021-01-11
Bulgaria,15,Шумен,189,14,110,,,,,,,2021-01-25
Bulgaria,15,Шумен,244,17,142,37,19,,,,,2021-02-08
Bulgaria,15,Шумен,416,30,242,1123,94,141,20,,,2021-02-22
Bulgaria,15,Шумен,790,56,460,3673,283,612,51,,,2021-03-08
Bulgaria,15,Шумен,1159,83,675,1837,131,461,33,,,2021-03-22
Bulgaria,15,Шумен,1122,80,653,2108,151,374,27,,,2021-04-05
Bulgaria,15,Шумен,739,53,430,2806,200,619,44,,,2021-04-19
Bulgaria,15,Шумен,380,27,221,3296,254,1336,103,,,2021-05-03
Bulgaria,15,Шумен,170,12,99,5414,451,4032,336,,,2021-05-17
Bulgaria,15,Шумен,85,6,49,4511,376,2618,218,,,2021-05-31
Bulgaria,15,Шумен,55,4,32,4199,323,2868,221,,,2021-06-14
Bulgaria,15,Шумен,22,2,13,2949,421,1671,239,,,2021-06-28
Bulgaria,15,Шумен,8,1,5,3538,708,1945,389,,,2021-07-12
Bulgaria,15,Шумен,10,1,6,2935,587,1647,329,,,2021-07-26
Bulgaria,15,Шумен,66,5,38,3218,248,1709,131,,,2021-08-09
Bulgaria,15,Шумен,319,23,186,3249,232,1847,132,,,2021-08-23
Bulgaria,15,Шумен,485,35,282,3293,235,1943,139,,,2021-09-06
Bulgaria,15,Шумен,429,31,250,2642,189,1785,128,,,2021-09-20
Bulgaria,15,Шумен,371,27,216,1948,150,1242,96,,,2021-10-04
Bulgaria,15,Шумен,461,33,268,1251,96,780,60,0,0,2021-10-18
Bulgaria,15,Шумен,881,63,513,2504,228,1411,128,97,9,2021-11-01
Bulgaria,15,Шумен,1033,74,601,3550,254,1665,119,395,28,2021-11-15
Bulgaria,15,Шумен,601,43,350,4062,290,2204,157,827,59,2021-11-29
Bulgaria,15,Шумен,397,28,231,4147,296,1644,117,1650,118,2021-12-13
Bulgaria,15,Шумен,389,28,226,3818,273,1227,88,1983,142,2021-12-27
Bulgaria,15,Шумен,556,40,324,4422,316,1021,73,2891,207,2022-01-10
Bulgaria,15,Шумен,954,68,555,5612,401,752,54,4029,288,2022-01-24
Bulgaria,15,Шумен,1740,124,1013,2607,186,861,62,1401,100,2022-02-07
Bulgaria,15,Шумен,1685,120,981,1492,107,620,44,722,52,2022-02-21
Bulgaria,15,Шумен,1077,77,627,730,52,308,22,380,27,2022-03-07
Bulgaria,15,Шумен,801,57,466,343,25,127,9,201,14,2022-03-21
Bulgaria,15,Шумен,526,38,306,262,19,-74,-5,188,13,2022-04-04
Bulgaria,30,Ямбол,3,0,5,,,,,,,2020-06-15
Bulgaria,30,Ямбол,21,2,18,,,,,,,2020-06-29
Bulgaria,30,Ямбол,16,1,14,,,,,,,2020-07-13
Bulgaria,30,Ямбол,37,3,32,,,,,,,2020-07-27
Bulgaria,30,Ямбол,35,3,30,,,,,,,2020-08-10
Bulgaria,30,Ямбол,24,2,21,,,,,,,2020-08-24
Bulgaria,30,Ямбол,41,3,35,,,,,,,2020-09-07
Bulgaria,30,Ямбол,52,4,45,,,,,,,2020-09-21
Bulgaria,30,Ямбол,91,7,78,,,,,,,2020-10-05
Bulgaria,30,Ямбол,91,7,78,,,,,,,2020-10-19
Bulgaria,30,Ямбол,228,16,196,,,,,,,2020-11-02
Bulgaria,30,Ямбол,586,42,503,,,,,,,2020-11-16
Bulgaria,30,Ямбол,914,65,785,,,,,,,2020-11-30
Bulgaria,30,Ямбол,800,57,687,,,,,,,2020-12-14
Bulgaria,30,Ямбол,346,25,297,,,,,,,2020-12-28
Bulgaria,30,Ямбол,195,14,167,,,,,,,2021-01-11
Bulgaria,30,Ямбол,70,5,60,,,,,,,2021-01-25
Bulgaria,30,Ямбол,145,10,124,94,31,,,,,2021-02-08
Bulgaria,30,Ямбол,227,16,195,667,51,96,12,,,2021-02-22
Bulgaria,30,Ямбол,359,26,308,3121,223,226,17,,,2021-03-08
Bulgaria,30,Ямбол,673,48,578,1484,106,559,40,,,2021-03-22
Bulgaria,30,Ямбол,766,55,658,2348,168,446,32,,,2021-04-05
Bulgaria,30,Ямбол,458,33,393,2661,190,893,64,,,2021-04-19
Bulgaria,30,Ямбол,254,18,218,2556,183,1182,84,,,2021-05-03
Bulgaria,30,Ямбол,155,11,133,4631,356,3544,273,,,2021-05-17
Bulgaria,30,Ямбол,101,7,87,3048,234,1815,140,,,2021-05-31
Bulgaria,30,Ямбол,41,3,35,3026,275,2002,182,,,2021-06-14
Bulgaria,30,Ямбол,17,1,15,1891,236,1275,159,,,2021-06-28
Bulgaria,30,Ямбол,5,0,4,1302,434,815,272,,,2021-07-12
Bulgaria,30,Ямбол,8,1,7,1944,324,1133,189,,,2021-07-26
Bulgaria,30,Ямбол,50,4,43,1455,121,794,66,,,2021-08-09
Bulgaria,30,Ямбол,221,16,190,1609,115,929,66,,,2021-08-23
Bulgaria,30,Ямбол,444,32,381,1858,133,1107,79,,,2021-09-06
Bulgaria,30,Ямбол,457,33,392,1279,91,858,61,,,2021-09-20
Bulgaria,30,Ямбол,496,35,426,1319,94,853,61,,,2021-10-04
Bulgaria,30,Ямбол,582,42,500,943,73,497,38,0,0,2021-10-18
Bulgaria,30,Ямбол,910,65,781,2236,203,943,86,184,17,2021-11-01
Bulgaria,30,Ямбол,728,52,625,3243,232,1463,105,383,27,2021-11-15
Bulgaria,30,Ямбол,404,29,347,3778,270,2156,154,805,58,2021-11-29
Bulgaria,30,Ямбол,330,24,283,3367,241,1325,95,1468,105,2021-12-13
Bulgaria,30,Ямбол,218,16,187,2761,197,915,65,1453,104,2021-12-27
Bulgaria,30,Ямбол,549,39,471,3628,259,700,50,2507,179,2022-01-10
Bulgaria,30,Ямбол,936,67,804,3619,259,455,33,2660,190,2022-01-24
Bulgaria,30,Ямбол,1605,115,1378,1800,129,643,46,959,69,2022-02-07
Bulgaria,30,Ямбол,1189,85,1021,894,64,377,27,420,30,2022-02-21
Bulgaria,30,Ямбол,527,38,452,424,30,149,11,241,17,2022-03-07
Bulgaria,30,Ямбол,496,35,426,265,19,94,7,145,10,2022-03-21
Bulgaria,30,Ямбол,453,32,389,171,12,-5,0,125,9,2022-04-04
